Word,Frequency
"'batter',",16
"'barri',",16
"'footag',",16
"'engulf',",16
"'ahca',",16
"'oneonon',",16
"'noncorpor',",16
"'temperatur',",16
"'chuni',",16
"'orderli',",16
"'baseless',",16
"'ceas',",16
"'heyer',",16
"'painkil',",16
"'berman',",16
"'moscowbas',",16
"'cm',",16
"'rollout',",16
"'shell',",16
"['alabama',",16
"'tunnel',",16
"'proisrael',",16
"'divert',",16
"'proport',",16
"['matti',",16
"'mysteri',",16
"'boom',",16
"'thorni',",16
"'mcdonnel',",16
"'unsettl',",16
"'transatlant',",16
"'cbp',",16
"'preet',",16
"'tangl',",16
"'c',",16
"'quiet',",16
"'beer',",16
"'curv',",16
"'sarin',",16
"'dourson',",16
"'mcfarland',",16
"['epa',",16
"'toni',",16
"'resili',",16
"'hook',",16
"'apec',",16
"'irgc',",16
"'lng',",16
"'yucca',",16
"'prepa',",16
"'bishop',",16
"'marino',",16
"'lewandowski',",16
"'buffett',",16
"'tinto',",16
"'simpler',",15
"'prolifer',",15
"'represent',",15
"'betray',",15
"'glenn',",15
"'antiestablish',",15
"'yearslong',",15
"'twoweek',",15
"'libertarian',",15
"'earliest',",15
"'daytoday',",15
"'penal',",15
"'resembl',",15
"'lessen',",15
"'norm',",15
"'liaison',",15
"'wilder',",15
"'antimuslim',",15
"'barbara',",15
"'hing',",15
"'anxieti',",15
"'poorli',",15
"'impair',",15
"'yanukovich',",15
"'cashstrap',",15
"'unlimit',",15
"'capito',",15
"'yorkwashington',",15
"'antirac',",15
"'killer',",15
"'lethal',",15
"'pray',",15
"'sara',",15
"'debbi',",15
"'viabl',",15
"'bog',",15
"'regrett',",15
"'titfortat',",15
"'wash',",15
"'deterr',",15
"'abdullah',",15
"'poroshenko',",15
"'nicholson',",15
'meet'],15
"'petersburg',",15
"'toyota',",15
"['north',",15
"'incorrect',",15
"'conglomer',",15
"'lebanon',",15
"'dual',",15
"'standpoint',",15
"'height',",15
'offic'],15
"'statist',",15
"'lambast',",15
"'exposur',",15
"'budgetari',",15
"'segment',",15
"'artilleri',",15
"'revolut',",15
"'amnesti',",15
"'biolog',",15
"'hardwork',",15
"'aris',",15
"'discours',",15
"'eyebrow',",15
"'nonimmigr',",15
"'crown',",15
"'jeann',",15
"'irish',",15
"'cousin',",15
"'dougla',",15
"['treasuri',",15
"'leonard',",15
"'stimul',",15
"'ray',",15
"'stave',",15
"'oliv',",15
"'thencandid',",15
"'instagram',",15
"'woe',",15
"'musk',",15
"'imf',",15
"'plug',",15
'rule'],15
"'defici',",15
"'dealer',",15
"'grandchildren',",15
"'russel',",15
"'simond',",15
"'notch',",15
"'collis',",15
"'hardwar',",15
"'taro',",15
"'massacr',",15
"'earmark',",15
"'cave',",15
"'altitud',",15
"'plow',",15
"'partisanship',",15
"'vest',",15
"'outdoor',",15
"'voloshyn',",15
"'openend',",15
"'valuat',",15
"'undu',",15
"'solidli',",15
"'hashtag',",15
"'digniti',",15
"'amzno',",15
"'zealand',",15
"'retire',",15
"'ip',",15
"'exacerb',",15
"'omar',",15
"'aaplo',",15
"'yi',",15
"'mend',",15
"'choru',",15
"'liabl',",15
"'kerri',",15
"'decertifi',",15
"'josh',",15
"'hardest',",15
"'passion',",15
"'rocki',",15
"'fractur',",15
"'eliot',",15
"'aramco',",15
"'hong',",15
"'banner',",15
"'unauthor',",15
"'unwis',",15
"'vanc',",15
"'pdvsa',",15
"'midaugust',",15
"'battleground',",15
"'clara',",15
"'pastor',",15
"'glyphos',",15
"'orlando',",15
"'dissid',",15
"'calper',",15
"'skelo',",15
"'antonov',",15
"'martinez',",15
"'chees',",15
"'linton',",15
"'ptab',",15
"'nauru',",15
'cut'],14
"'escap',",14
"'cri',",14
"'buck',",14
"'freed',",14
"'mill',",14
"'naacp',",14
"'vowgpd',",14
"'spokesmen',",14
"'screw',",14
"'nobel',",14
"'ian',",14
"'activeduti',",14
"'secretli',",14
"'whenev',",14
"'ranch',",14
"'mooppan',",14
"'omit',",14
"'chicken',",14
"'concept',",14
"'shutter',",14
"'wore',",14
"'inflict',",14
"'funni',",14
"'precisionguid',",14
"'showboat',",14
"'circumv',",14
"'peer',",14
"'newborn',",14
"'lure',",14
"'trap',",14
"'backward',",14
"'fink',",14
"'breakdown',",14
"'roadblock',",14
"'salman',",14
"'inclin',",14
"'concur',",14
"'fransen',",14
"'luncheon',",14
"'advers',",14
"'impli',",14
"'defam',",14
"'unman',",14
"'remot',",14
"'furi',",14
"'toss',",14
"'carlo',",14
"'clampdown',",14
"'glass',",14
"'quist',",14
"'soil',",14
"'government',",14
"'kissing',",14
"'shook',",14
"'heel',",14
"'renov',",14
"'texan',",14
"'distinct',",14
"'predat',",14
"'sacrific',",14
"'rain',",14
"'ashle',",14
"'preemptiv',",14
"'apprehend',",14
"'blind',",14
"'sass',",14
"'insert',",14
"'pump',",14
'percent'],14
"'hors',",14
"'incorpor',",14
"'england',",14
"'guinea',",14
"'brag',",14
"'ignit',",14
"'walden',",14
'congress'],14
"'squabbl',",14
"'onethird',",14
"'millionair',",14
'click'],14
"'muscl',",14
'one'],14
"'agebas',",14
"'lloyd',",14
"'oh',",14
"'nofli',",14
"'parker',",14
"'cultiv',",14
"'paolo',",14
"'navarro',",14
"'danang',",14
"'dri',",14
'investig'],14
"'springfield',",14
"'tobacco',",14
"'onepag',",14
"'warplan',",14
"'erad',",14
"'meehan',",14
"'whistleblow',",14
"'disfavor',",14
"'counterproduct',",14
"'nord',",14
"'ovat',",14
"'beneath',",14
"'bell',",14
"'dire',",14
"'bass',",14
"'spat',",14
"'instabl',",14
"'repealandreplac',",14
"'amash',",14
"'cambodia',",14
"'roe',",14
"'assang',",14
"'mead',",14
"'accumul',",14
"'unseat',",14
"'jacki',",14
"'wsj',",14
"'nigeria',",14
'wrote'],14
"'warfar',",14
"'jeffrey',",14
"'hightech',",14
"'steppedup',",14
"'nurs',",14
"'stump',",14
"'congo',",14
"'hanoi',",14
'support'],14
"'twostat',",14
"'humana',",14
"'mcdonald',",14
"'sail',",14
"'boent',",14
"'kong',",14
"'dian',",14
"'ammunit',",14
"'inhof',",14
"'alcohol',",14
"'matur',",14
"'egregi',",14
"'bellicos',",14
"'recaptur',",14
"'calif',",14
"'rogu',",14
"'obscen',",14
"'cowboy',",14
"'kaepernick',",14
"'andr',",14
"'malaysian',",14
"'roslehtinen',",14
"'decadesold',",14
"'triumph',",14
"'unsecur',",14
"'upheav',",14
"'diesel',",14
'collus'],14
"'andi',",14
"'juror',",14
"'fanni',",14
"'symptom',",14
"'buyout',",14
"'ivey',",14
"'whitefish',",14
"'baroni',",14
"'tissu',",14
"'fitch',",14
"'goldsmith',",14
"'paterson',",14
"'tumor',",14
"'emmi',",14
"'dea',",14
"'mlp',",14
"'elud',",13
"'abund',",13
"['franc',",13
"'imper',",13
"'unansw',",13
"'knee',",13
"'vnesheconombank',",13
"'kaiser',",13
'chang'],13
"'nearterm',",13
"'overlap',",13
"'hardli',",13
"['pentagon',",13
"'brett',",13
"'statefund',",13
"'slew',",13
"'stipul',",13
"'salvag',",13
"'kurd',",13
"'samuel',",13
"'antiimmigr',",13
"'cox',",13
'group'],13
"'moot',",13
"'tilli',",13
"'deadliest',",13
"'christin',",13
"'kurt',",13
"'heed',",13
'reform'],13
"'fabric',",13
"'beg',",13
"'lag',",13
"'secreci',",13
"'whatsoev',",13
"'aros',",13
"'nichola',",13
"'surrog',",13
"'ngo',",13
"'cairo',",13
"'tripl',",13
"'supremaci',",13
"'kautter',",13
"'furlough',",13
"'warhead',",13
"'swap',",13
"'guatemala',",13
"'hip',",13
"'sergey',",13
"'submiss',",13
"'gorkov',",13
"'dirt',",13
"'fred',",13
"'dodg',",13
"'locker',",13
"'spain',",13
"'inadvert',",13
"'civic',",13
"'oligarch',",13
"'dignitari',",13
"'pork',",13
"'bp',",13
"'quip',",13
"'ub',",13
"'fethullah',",13
"'fischer',",13
"'bankrupt',",13
"['mcconnel',",13
"'whoever',",13
"'chide',",13
"'fiduciari',",13
"'smoke',",13
"'toronto',",13
"'hunger',",13
"'durat',",13
"'dispatch',",13
"'hey',",13
"'hub',",13
"'wood',",13
"'dana',",13
"'prize',",13
"'fasttrack',",13
"'acronym',",13
"'coloni',",13
"'bleed',",13
"'hat',",13
"'spr',",13
"'sleep',",13
"'gaug',",13
"'heal',",13
"'swipe',",13
"'dutch',",13
"'tusk',",13
"'kuwait',",13
"'centr',",13
"'con',",13
"'countermeasur',",13
"'imperil',",13
"'levitt',",13
"'preview',",13
"'katyal',",13
"'markey',",13
"'slice',",13
"'importantli',",13
"'latenight',",13
"'nutrit',",13
"'tirad',",13
'court'],13
"'unexpectedli',",13
"'babi',",13
"'tabloid',",13
"'librari',",13
"'slight',",13
"'haven',",13
"'writein',",13
"'mercuri',",13
"'dictatorship',",13
"['senior',",13
"'habit',",13
"'militar',",13
"'inequ',",13
"'classic',",13
"'boil',",13
"'decept',",13
"'divorc',",13
"'oner',",13
"'hewitt',",13
"'ruth',",13
"'bader',",13
"'longestserv',",13
"'lapan',",13
"'spin',",13
"'thomson',",13
"'everyday',",13
"'holdout',",13
"'hartford',",13
'say'],13
"'outweigh',",13
"'aerospac',",13
"'warship',",13
"'retool',",13
"'prevezon',",13
"'turner',",13
"'semiconductor',",13
"'slot',",13
"'grace',",13
"'unsustain',",13
"'haiti',",13
"'stack',",13
"'thoroughli',",13
"'utterli',",13
"'pride',",13
"'cdc',",13
"'bastil',",13
"'zarif',",13
"'excis',",13
"'yarmuth',",13
"'delv',",13
"'runup',",13
"'followup',",13
"'derang',",13
"'aig',",13
"'modif',",13
"'kaplan',",13
"'lectur',",13
"'ferguson',",13
"'unarm',",13
"'dislik',",13
"'adjourn',",13
"'arlington',",13
"'kaveladz',",13
"'antiviru',",13
"'turbin',",13
"'capitalist',",13
"'unsur',",13
"'verdict',",13
"'walsh',",13
"'conciliatori',",13
"'outcri',",13
"'sudden',",13
"'forev',",13
"'ri',",13
"'reinsur',",13
"'merril',",13
"'issa',",13
"'grimm',",13
"'copper',",13
"'niger',",12
"'analys',",12
"'statur',",12
"'entangl',",12
"'declassifi',",12
"'republicanlean',",12
"'maxin',",12
"'fun',",12
"'cede',",12
"'speedi',",12
"'burma',",12
"'theodor',",12
"'fat',",12
"'salaci',",12
"'icon',",12
"'encompass',",12
"'kathleen',",12
'compani'],12
"'underw',",12
"'abb',",12
"'sonni',",12
'may'],12
'reuter'],12
"'necess',",12
"'confin',",12
"'bureaucrat',",12
"'petrochem',",12
"'hazard',",12
"'unfil',",12
"'toppl',",12
"'businessfriendli',",12
"'labour',",12
"'orang',",12
"'liter',",12
"'f',",12
"'mask',",12
"'nongovernment',",12
"'boo',",12
"'doj',",12
"'suddenli',",12
"'tendenc',",12
"'galvan',",12
"'leftist',",12
"'ensnar',",12
"'authoritarian',",12
"'defang',",12
"'cruel',",12
"'tide',",12
"'allud',",12
"'inaccur',",12
"'perfectli',",12
"'sergeant',",12
"'simultan',",12
"'ge',",12
"'windfal',",12
"'vs',",12
"'beirut',",12
"'cowen',",12
"'scold',",12
"'sequestr',",12
"'mileston',",12
"'oneday',",12
"'untru',",12
"'kiir',",12
"'asham',",12
"'neglect',",12
"'hampton',",12
"'cornel',",12
"'ninth',",12
"'peso',",12
"'handshak',",12
"'grip',",12
"'skirt',",12
"'dispers',",12
"'rohrabach',",12
"'critiqu',",12
"'uncl',",12
"'kri',",12
"'distress',",12
"'exil',",12
"'trent',",12
"'barrag',",12
"'liberallean',",12
"'casebycas',",12
"'nick',",12
'action'],12
"'emperor',",12
"'chat',",12
"'weissmann',",12
"'holland',",12
"'karl',",12
"'acquaint',",12
"'saddl',",12
"'creditor',",12
"'ussouth',",12
"'cadillac',",12
"'disney',",12
"'rage',",12
"'stunt',",12
"'sand',",12
"'incur',",12
"'exce',",12
"'fantasi',",12
"'bubbl',",12
"'moreov',",12
"'pertain',",12
"'abedin',",12
"'goldberg',",12
"'dodd',",12
"['japan',",12
"'governmentback',",12
"'commonwealth',",12
"'wrestl',",12
"'dirti',",12
'interest'],12
"'zarda',",12
"'mouth',",12
"'absurd',",12
"'casey',",12
"'cellphon',",12
"'dawn',",12
"'maiden',",12
"'frontrunn',",12
"'issuer',",12
"'deadlock',",12
"'succe',",12
"'honestli',",12
"'angu',",12
"'loyalist',",12
"'bobbi',",12
"'poorer',",12
"'automot',",12
"'debit',",12
"'doha',",12
"'standalon',",12
"'fiancé',",12
"'tran',",12
"'rubber',",12
"'marathon',",12
"'cambridg',",12
"'obstructionist',",12
"'refocu',",12
"'republicanheld',",12
"'kcna',",12
"'distant',",12
"'linkedin',",12
"'lauren',",12
"'minneapoli',",12
"'fraudul',",12
"'facto',",12
"'sicker',",12
"'inclus',",12
"'airway',",12
"'exagger',",12
"'episod',",12
"'thinktank',",12
"'fdic',",12
"'maverick',",12
"'stormer',",12
"'donohu',",12
"'dash',",12
"'vietnames',",12
"'goodfriend',",12
"'ophthalmologist',",12
"'underlin',",12
"'leeway',",12
"'rahm',",12
"'breyer',",12
"'lyft',",12
"'herald',",12
"'veb',",12
"'rfe',",12
"['mnuchin',",12
"'fivememb',",12
"'latitud',",12
"'pew',",12
"'hijazi',",12
"'triniti',",12
"'fidel',",12
"'vienna',",12
"'unjustifi',",12
"'tenet',",12
"'pittsburgh',",12
"'cochair',",12
'american'],12
"'contamin',",12
"'carper',",12
"'noncommitt',",12
"'schulz',",12
"'jettison',",12
"'warrantless',",12
"'codifi',",12
"'arch',",12
"'liz',",12
"'radiat',",12
"'softer',",12
"'holdov',",12
"'quadrupl',",12
'decad'],12
"'corey',",12
"'bradburi',",12
"'housesen',",12
"'najib',",12
"'remaind',",12
"'hallway',",12
"'firebrand',",12
"'reengag',",12
"'akhmetshin',",12
"'inmat',",12
"'teen',",12
"'slaveri',",12
"'nullifi',",12
"'eugen',",12
"'inflam',",12
"'robart',",12
"'quarterli',",12
"'pageant',",12
"'conscienc',",12
"'kate',",12
"'indonesian',",12
"'overstay',",12
"'recalcitr',",12
"'unduli',",12
"'davidson',",12
'offici'],12
"'voucher',",12
"'tal',",12
"'afar',",12
"'arc',",12
"'tamp',",11
'detail'],11
"'reson',",11
"'trademark',",11
"'clamor',",11
"'newest',",11
"'presum',",11
"'lucki',",11
'done'],11
"'fring',",11
"'decenc',",11
"'consecut',",11
'happen'],11
"'buzzfe',",11
"'ancient',",11
"'coach',",11
"'dumb',",11
"'russiatrump',",11
"'nauseou',",11
"'midlevel',",11
"'laughabl',",11
"'smear',",11
"'northwestern',",11
"'thornton',",11
"'oilproduc',",11
"'humbl',",11
"'shelley',",11
"'terrif',",11
"'exodu',",11
"'fieri',",11
"'alito',",11
"'playground',",11
"'famin',",11
"'dysfunct',",11
"'longheld',",11
"'unwelcom',",11
"'robin',",11
"'bunch',",11
"'shale',",11
"'southwestern',",11
"['un',",11
"'ore',",11
"'hassett',",11
"'scorn',",11
"'profound',",11
"'noncompli',",11
"'song',",11
"'barebon',",11
"'undertaken',",11
'deal'],11
"'grudgingli',",11
"'overcapac',",11
"'categor',",11
"'b',",11
"'secondrank',",11
"'midjuli',",11
"'acrimoni',",11
"'ii',",11
"'coerc',",11
"'seldom',",11
"'shower',",11
"'handgun',",11
"'pistol',",11
"'shooter',",11
"'reprehens',",11
"'amplifi',",11
"'sigmar',",11
"'effus',",11
"'intoler',",11
"'rodney',",11
"'snub',",11
"'csb',",11
"'fatigu',",11
"'horizon',",11
"'partylin',",11
"'militarili',",11
"'na',",11
"'apprehens',",11
"'redirect',",11
"'hpe',",11
"'arcsight',",11
"'premis',",11
"'peacemak',",11
"'mainten',",11
"'diversifi',",11
"'decor',",11
"'composit',",11
"'argentina',",11
'republican'],11
"'sebastian',",11
"'brendan',",11
'day'],11
"'hwang',",11
"'byrn',",11
"'northrop',",11
"'ministeri',",11
"'napolitano',",11
"'arbitrari',",11
"'slower',",11
"'deplor',",11
"'limp',",11
"'crumbl',",11
"'aunt',",11
"'juvenil',",11
"'bullet',",11
"'bellevil',",11
"'mo',",11
"'nicknam',",11
"'headway',",11
"'referenc',",11
"'kathi',",11
"'rachel',",11
"'seemingli',",11
"'pop',",11
"'stifl',",11
"'legitimaci',",11
"'ferc',",11
"'nonprolifer',",11
"'midapril',",11
"'highcost',",11
"'enrolle',",11
"'pleasur',",11
"'yong',",11
"'ildefonso',",11
'march'],11
"'federica',",11
"'chlorpyrifo',",11
"'illiquid',",11
"'mario',",11
"'debacl',",11
"'arguabl',",11
"'yancey',",11
"'newport',",11
"'sadiq',",11
"'backchannel',",11
"'ap',",11
'process'],11
"'reexamin',",11
'administr'],11
"'weaponri',",11
"'somehow',",11
"'dip',",11
"'mac',",11
"'thornberri',",11
"'repriev',",11
"'toplevel',",11
"'leach',",11
"'introduct',",11
"'liken',",11
"'anim',",11
"'idiot',",11
"'servant',",11
"'lebanes',",11
"'harden',",11
"'curti',",11
'januari'],11
"'threeyear',",11
"'anxiou',",11
"'socialist',",11
"'brink',",11
"['turkey',",11
"'reassess',",11
"'maura',",11
'propos'],11
"'outset',",11
"'apprais',",11
"'ampl',",11
"'irrelev',",11
"'geng',",11
'point'],11
"'spx',",11
"'rental',",11
"'midwestern',",11
"'interrupt',",11
"'captiv',",11
"'ingwen',",11
"'scratch',",11
"'purs',",11
"'bennett',",11
"'void',",11
"'seventh',",11
"'pregnant',",11
"'aba',",11
"'shipyard',",11
"'coie',",11
"'proactiv',",11
"'agalarov',",11
"'unfpa',",11
"'zarit',",11
"'midst',",11
"'pocahonta',",11
"'quang',",11
"'salomon',",11
"'greec',",11
"'logo',",11
"'jeanclaud',",11
"'manuel',",11
"'notori',",11
"'viabil',",11
"'tea',",11
"'perpetu',",11
"'erik',",11
"'unitedhealth',",11
"'overdu',",11
"'shorter',",11
"'cynic',",11
"'misguid',",11
"'facial',",11
"'mcauliff',",11
"'h',",11
"'lutheran',",11
"'hernandez',",11
"'eros',",11
"'jihadist',",11
"'msfto',",11
"'guantanamo',",11
"'exhibit',",11
"'taxdef',",11
"'arthur',",11
"'hotli',",11
"'wisdom',",11
"'alia',",11
"'junior',",11
"'liquefi',",11
"'dotard',",11
"'nonbank',",11
'time'],11
"'substitut',",11
"'theater',",11
"'reconven',",11
"'incomplet',",11
"'espous',",11
"'protract',",11
"'wed',",11
"'fleischer',",11
"'altright',",11
"'globalist',",11
"'oracl',",11
"'companion',",11
"'schatz',",11
"'phuc',",11
"'thai',",11
"['exu',",11
"'forprofit',",11
"'cheat',",11
"'redraw',",11
"'thirdparti',",11
"'clue',",11
"'dmz',",11
"'siemen',",11
"'toner',",11
"'toast',",11
"'rickett',",11
"'wise',",11
"'tweeden',",11
"'tuck',",11
"'kay',",11
"'rodrigo',",11
"'issuanc',",11
"'deporte',",11
"'revolv',",11
"'lambert',",11
"'gateway',",11
"'namazi',",11
"'phare',",11
"'ledgett',",11
"'hagerti',",11
"'rood',",11
"'indianapoli',",10
"'enshrin',",10
"'ambush',",10
"'orbit',",10
"'raft',",10
"'meat',",10
'system'],10
"'genocid',",10
"'falsehood',",10
"'makan',",10
"'twin',",10
"'subordin',",10
"'twenti',",10
"'duysak',",10
"'random',",10
"'shannon',",10
"'blockad',",10
"'coloradobas',",10
"'bennet',",10
"'loretta',",10
"'mildli',",10
"'reconfirm',",10
"'comedi',",10
"'pipe',",10
"['manafort',",10
"'backbon',",10
"'li',",10
"'thrill',",10
"'pensacola',",10
"'basket',",10
"'schwarzman',",10
"'deregulatori',",10
"'paramilitari',",10
"'mobilis',",10
"'clarenc',",10
"'selfdefens',",10
"'slave',",10
"'aggrav',",10
"'storag',",10
"'conservativelean',",10
"'revenueneutr',",10
"'redesign',",10
"'backtrack',",10
"'development',",10
"'vent',",10
"'unfavor',",10
"'aerial',",10
"'plank',",10
"'timothi',",10
"'crippl',",10
"'infect',",10
"'pushback',",10
"'seizur',",10
"'downward',",10
"'endow',",10
"'bloodi',",10
"'mursi',",10
"'pawn',",10
"'muchneed',",10
"'hudson',",10
"'lawrenc',",10
"'fatherinlaw',",10
"'clarif',",10
"'emitt',",10
"'unwork',",10
"'rug',",10
"'upton',",10
"'applianc',",10
"'lg',",10
"'upbeat',",10
"'lori',",10
"'flashpoint',",10
"'twelv',",10
"'strident',",10
"'highqual',",10
"'paso',",10
"'spanish',",10
"'eiti',",10
"'sixyearold',",10
"'dominican',",10
"'stein',",10
"'piwowar',",10
"'thrive',",10
"'thenrepublican',",10
"'bright',",10
'decis'],10
"'withstand',",10
"'entail',",10
"'ypg',",10
"'valero',",10
"'plight',",10
"'thrust',",10
"'pot',",10
'interview'],10
"'authent',",10
"'finger',",10
"'scholarship',",10
"['obama',",10
"'spray',",10
"'riot',",10
"'dehydr',",10
"'prudent',",10
"'secondlargest',",10
"'nephew',",10
"'impedi',",10
"'kremlinback',",10
"'paycheck',",10
"'dampen',",10
"'scavino',",10
"'andrea',",10
"'plummet',",10
"'loudli',",10
"'parol',",10
"'flash',",10
"'mode',",10
"'flore',",10
"'nasti',",10
"'entranc',",10
"'yorkbas',",10
"'realest',",10
"'arena',",10
"'elder',",10
"'meritbas',",10
"['flynn',",10
"'absorb',",10
"'ot',",10
"'uncheck',",10
"'brace',",10
"'pretend',",10
"'mcleod',",10
'china'],10
"'flown',",10
"'wow',",10
"'hijack',",10
"'congresswoman',",10
"'diazbalart',",10
"'unwil',",10
"'erron',",10
"'chile',",10
"'morocco',",10
"'wive',",10
"'ink',",10
"'boon',",10
"'starv',",10
"'casino',",10
"'tournament',",10
"'vii',",10
"'eeoc',",10
"['obamacar',",10
"'mika',",10
"'ecommerc',",10
"'pascrel',",10
"'fare',",10
"'uneasi',",10
"'forese',",10
"'roof',",10
"'rancher',",10
"'publicist',",10
"'istanbul',",10
"'uae',",10
"'sensibl',",10
"'montgomeri',",10
"'birthday',",10
"'dishonest',",10
"'renomin',",10
"'stole',",10
"'nytim',",10
"'nasdaq',",10
"'unresolv',",10
"'humor',",10
"'forefront',",10
"'em',",10
"'tumultu',",10
"'allay',",10
"'nonessenti',",10
"'hammil',",10
"'helm',",10
"'probat',",10
"'jam',",10
"'delic',",10
"'lithium',",10
"'delta',",10
"'bedrock',",10
"'median',",10
"'wouldb',",10
"'agoa',",10
"'dial',",10
"'incit',",10
"'eat',",10
"'dilut',",10
"'shaki',",10
"'brafman',",10
"'tshirt',",10
"'chastis',",10
"'mad',",10
"'pritzker',",10
"'self',",10
"'sack',",10
"'impati',",10
"'steam',",10
"'flourish',",10
"'coffman',",10
"'mosqu',",10
"'backdrop',",10
"'evan',",10
"'rebellion',",10
"'heartland',",10
"'groceri',",10
"'milk',",10
"'fool',",10
"'instinct',",10
"'spald',",10
"'yale',",10
"'prudenti',",10
"'crossbord',",10
"'verif',",10
"'taxreform',",10
"'blair',",10
"'horowitz',",10
"'cityrun',",10
"'antiterror',",10
"'taught',",10
"'ucla',",10
"'usmad',",10
"'brat',",10
"'bore',",10
"'skew',",10
"'constraint',",10
"'rear',",10
"'franklin',",10
"'lincoln',",10
"'anna',",10
"'jane',",10
"'rebound',",10
"'depth',",10
"'hammond',",10
"'dina',",10
"'wreak',",10
"'lp',",10
"'sacramento',",10
"'finland',",10
"'historian',",10
"'dia',",10
"'quarterback',",10
"'cake',",10
"'tarnish',",10
"'emit',",10
"'savannah',",10
"'aspen',",10
"'profoundli',",10
"'uh',",10
"'stonewal',",10
"'selfrul',",10
"'stealth',",10
"'freeli',",10
"'wholesal',",10
"'pharma',",10
"'postcold',",10
"'chrystia',",10
'ban'],10
"'chairwoman',",10
"'leftlean',",10
'brief'],10
"'monograph',",10
"'habitat',",10
"'monthlong',",10
"'subway',",10
"'hca',",10
"'beverli',",10
"'buri',",10
"'grain',",10
"'ratif',",10
"'lauderdal',",10
"'peng',",10
"'vincent',",10
"'repudi',",10
"'toolbox',",10
"'midoctob',",10
"'tyler',",10
"'withheld',",10
"'codirector',",10
"'lowcost',",10
"'admonish',",10
"'fractiou',",10
"'bronx',",10
"'glioblastoma',",10
"'gordon',",10
"'textron',",10
"'slur',",10
"'vladeck',",10
"'anton',",10
"'hna',",10
"'actress',",10
"'q',",10
"'inconveni',",10
"'discrep',",10
"'bernardino',",10
"'artil',",10
"'noon',",9
"'fairer',",9
"'ayrault',",9
"'unorthodox',",9
"'nail',",9
'fund'],9
"'richman',",9
"'gmn',",9
"'plugin',",9
"'stagger',",9
"'armor',",9
"'flux',",9
"'rakhin',",9
"'aung',",9
"'opm',",9
"'barg',",9
"'disenfranchis',",9
"'snag',",9
"'cigna',",9
"'antiislam',",9
"'jeopardi',",9
"'pin',",9
"'en',",9
"'campus',",9
"'talley',",9
"'er',",9
"'painter',",9
"'spate',",9
"'haunt',",9
'case'],9
"'belliger',",9
"'allegi',",9
"'mendoza',",9
'billion'],9
"['kushner',",9
"'armour',",9
"'jpmn',",9
"'analyt',",9
"'haider',",9
"'alabadi',",9
"'sheikh',",9
"'mold',",9
"'strom',",9
"'thom',",9
"'norman',",9
"'bu',",9
"'selfdescrib',",9
"'shovel',",9
"'roosevelt',",9
"'poseidon',",9
"'tumult',",9
"'reign',",9
"'katz',",9
"'quantiti',",9
"'geolog',",9
'govern'],9
"'veer',",9
"'mcfaul',",9
"'unproven',",9
"'irrepar',",9
"'nasa',",9
"'tree',",9
"'trove',",9
"'prayuth',",9
"'weiss',",9
"'warehous',",9
"'cement',",9
"'pollster',",9
"'cleaner',",9
"'bozeman',",9
"'alexi',",9
"'vy',",9
'obamacar'],9
"'wrongli',",9
"'paxton',",9
"'demor',",9
"'adler',",9
"'extort',",9
"'recollect',",9
"'omiss',",9
"'rethink',",9
"'washer',",9
"'commonsens',",9
"'newcom',",9
"'mideast',",9
"'buttress',",9
"'easter',",9
"'hug',",9
"'chemistri',",9
"'carson',",9
"'tag',",9
"'downsiz',",9
"'fame',",9
"'melissa',",9
"'stupid',",9
"'fizzl',",9
"'covert',",9
"'realign',",9
"'hockey',",9
'agenc'],9
"['session',",9
"'yank',",9
"'parcel',",9
"'kidnap',",9
"'cautious',",9
"'shortcom',",9
"'expressli',",9
"'indirectli',",9
'futur'],9
"'carv',",9
"'shine',",9
"'ethiopia',",9
"'famou',",9
"'barb',",9
"'busiest',",9
"'bloodsh',",9
"'cordial',",9
"'frequenc',",9
"'unwarr',",9
"'defraud',",9
"'telegraph',",9
'news'],9
"'qualif',",9
"'genuin',",9
"'skin',",9
"'invad',",9
"'akihito',",9
"'northeastern',",9
"'heir',",9
"'retract',",9
"'seminar',",9
"'fiveyearold',",9
"'info',",9
"'sydney',",9
"'frosh',",9
"'trajectori',",9
"'akin',",9
"'outag',",9
"'employerprovid',",9
"'elon',",9
"'walt',",9
"'reenter',",9
"'equit',",9
"'dilig',",9
"'sixyearlong',",9
"'deflect',",9
"'tamper',",9
"'homeless',",9
"'correctli',",9
"'pesticid',",9
"'emili',",9
"'arnold',",9
"'multibilliondollar',",9
"'reestablish',",9
"'ultimatum',",9
"'stuart',",9
"'incompet',",9
"'netherland',",9
"'littleknown',",9
"'existenti',",9
"'bristl',",9
'servic'],9
"'ineffici',",9
"'debtfinanc',",9
"'thad',",9
"'waterboard',",9
"'championship',",9
"'sphere',",9
"'cohost',",9
"'uzbek',",9
"'bike',",9
"'belgian',",9
"'duck',",9
'tax'],9
"'endofyear',",9
"'shoe',",9
"'underpin',",9
"'dain',",9
"'allevi',",9
"['chicago',",9
"'actuari',",9
"'viewer',",9
"'patron',",9
"'simplif',",9
"['congressman',",9
"'tussl',",9
"'kilimnik',",9
'hear'],9
"'qualcomm',",9
"'boycot',",9
"'unrest',",9
"['special',",9
"'extradit',",9
"'mastermind',",9
"'randi',",9
"'midmay',",9
"'kirstjen',",9
"'tragic',",9
"['mueller',",9
"'phenomen',",9
"'spite',",9
"'stewardship',",9
